epoch,stage,loss,accuracy,f1,auc
0,train,0.042977230678295,0.3041219711303711,0.28603190183639526,0.5565962195396423
1,train,0.040674011525136215,0.37365952134132385,0.32361823320388794,0.6316201686859131
2,train,0.03784631873823043,0.4041554927825928,0.381282240152359,0.6824960708618164
3,train,0.03297096792478664,0.5006702542304993,0.46351540088653564,0.7558750510215759
4,train,0.032730585868013445,0.5288203954696655,0.5068642497062683,0.7754669785499573
4,val,0.03740342298988253,0.4046874940395355,0.3737613558769226,0.7443898320198059
5,train,0.02967649454565534,0.5933310985565186,0.5687599778175354,0.8165559768676758
6,train,0.033489119221553725,0.49849194288253784,0.46847599744796753,0.7551213502883911
7,train,0.033243192374786165,0.5003350973129272,0.4642024636268616,0.7568159103393555
8,train,0.031722189843574736,0.5321716070175171,0.4968850016593933,0.7779448628425598
9,train,0.029855118959582844,0.5747318863868713,0.5502281188964844,0.8064863681793213
9,val,0.039244292257353666,0.3832031190395355,0.339277058839798,0.7404623627662659
10,train,0.028083697770380143,0.6151139140129089,0.5983427166938782,0.8297700881958008
11,train,0.025919631612924085,0.65449059009552,0.6362658739089966,0.8586099147796631
12,train,0.02354977421222839,0.6908512115478516,0.6720839738845825,0.8769738078117371
13,train,0.02462476878938822,0.6689007878303528,0.6445501446723938,0.8654156923294067
14,train,0.0262282717843158,0.6484584212303162,0.6302655935287476,0.8533540368080139
14,val,0.026004892494529485,0.669140636920929,0.5446313619613647,0.840058445930481
15,train,0.02241853814342386,0.7082774639129639,0.6956708431243896,0.8881948590278625
16,train,0.02107831112660927,0.7273793816566467,0.7168992757797241,0.9007673859596252
17,train,0.02092883404813727,0.7236930131912231,0.7158913612365723,0.9023306369781494
18,train,0.02052790034392564,0.7374329566955566,0.7247980237007141,0.9044895172119141
19,train,0.019755929234080597,0.7449731826782227,0.7309911251068115,0.9101712703704834
19,val,0.02171475739451125,0.712109386920929,0.6000303626060486,0.890911877155304
20,train,0.01956526212514086,0.747654139995575,0.7386915683746338,0.9136511087417603
21,train,0.019115754555481368,0.7597184777259827,0.751158595085144,0.9174721837043762
22,train,0.018144187654790547,0.7717828154563904,0.7631642818450928,0.9266173839569092
23,train,0.018017257756026757,0.7736260294914246,0.7685286998748779,0.9260690212249756
24,train,0.02015481651548406,0.7360925078392029,0.7242462635040283,0.909399151802063
24,val,0.03082405962049961,0.606640636920929,0.5093573331832886,0.818362295627594
25,train,0.020116231676400826,0.7379356622695923,0.7267932891845703,0.9119834303855896
26,train,0.018236190165535373,0.7665884494781494,0.7564852237701416,0.9242851734161377
27,train,0.017088347211999484,0.7866957187652588,0.7774132490158081,0.931588888168335
28,train,0.016864266141689815,0.7890415787696838,0.784458339214325,0.9337595701217651
29,train,0.0167365934170443,0.7851876616477966,0.7794827818870544,0.9341907501220703
29,val,0.019393191614653915,0.762499988079071,0.6747874021530151,0.9128439426422119
30,train,0.016123524033052512,0.8021112680435181,0.7956205606460571,0.9399223923683167
31,train,0.015744262562200788,0.8071380853652954,0.8014317154884338,0.940422534942627
32,train,0.015072845684079798,0.8190348744392395,0.8109405636787415,0.9447505474090576
33,train,0.016020633582395298,0.8088136911392212,0.8016100525856018,0.9381530284881592
34,train,0.014705703069453424,0.8235589861869812,0.8175027370452881,0.9463064074516296
34,val,0.017106370138935744,0.785937488079071,0.7007168531417847,0.9294975996017456
35,train,0.015036925765868007,0.8161863088607788,0.8107500076293945,0.9450072050094604
36,train,0.01807266942677325,0.7664209008216858,0.7579028606414795,0.9277480840682983
37,train,0.023750960467328334,0.6856568455696106,0.6716728210449219,0.8774292469024658
38,train,0.020219300955973424,0.737600564956665,0.7290033102035522,0.9116168022155762
39,train,0.018101016935909882,0.772285521030426,0.765389084815979,0.926323652267456
39,val,0.020175017800647767,0.7406250238418579,0.6672425270080566,0.906857967376709
40,train,0.016227750921616924,0.8051273226737976,0.8019063472747803,0.9372323155403137
41,train,0.015266448311787348,0.8126675486564636,0.8076633214950562,0.9449694156646729
42,train,0.015871877609764603,0.8039544224739075,0.7993389964103699,0.9412088394165039
43,train,0.014736547094867153,0.8171916604042053,0.8126569986343384,0.9469025135040283
44,train,0.014306474973924519,0.8259048461914062,0.8228891491889954,0.951058566570282
44,val,0.019008126633707434,0.7582031488418579,0.6954680681228638,0.9216038584709167
45,train,0.014043178993599345,0.8287533521652222,0.8251597881317139,0.9509781002998352
46,train,0.018893049580442044,0.7583780288696289,0.7494897246360779,0.9225841164588928
47,train,0.015279185329002127,0.810154139995575,0.8061774969100952,0.9453024864196777
48,train,0.013852053708908706,0.8322721123695374,0.8280147314071655,0.9534459114074707
49,train,0.013397872090918929,0.8403149843215942,0.8358669281005859,0.9551058411598206
49,val,0.019616577064152808,0.758593738079071,0.6788107752799988,0.920677900314331
50,train,0.01310982093734332,0.8371313810348511,0.8363961577415466,0.956494152545929
51,train,0.013308469132437863,0.8366286754608154,0.8340641260147095,0.9560088515281677
52,train,0.012477128249630532,0.8438338041305542,0.8397291898727417,0.9596561789512634
53,train,0.013026449265053381,0.8414879441261292,0.8384037017822266,0.9579300880432129
54,train,0.012714916335833297,0.8488605618476868,0.8445802927017212,0.956848680973053
54,val,0.0177790782880038,0.782421886920929,0.6866024732589722,0.9297153949737549
55,train,0.012364067451843628,0.8520442247390747,0.8475433588027954,0.9613187313079834
56,train,0.012252669566717927,0.8525469303131104,0.8499695062637329,0.9617703557014465
57,train,0.011893215019945006,0.8582439422607422,0.8554929494857788,0.9625457525253296
58,train,0.011670989031846019,0.8567359447479248,0.8545281291007996,0.9644123315811157
59,train,0.01189340213088983,0.8537198305130005,0.8484290838241577,0.9626629948616028
59,val,0.016134713753126563,0.809765636920929,0.7376351952552795,0.9355870485305786
60,train,0.010908946014151736,0.8661193251609802,0.8625242710113525,0.9682508707046509
61,train,0.011136788958508831,0.8659517168998718,0.8639467358589172,0.9661890268325806
62,train,0.011327244795798936,0.8671246767044067,0.8627611398696899,0.9666380286216736
63,train,0.011219312047371116,0.8686327338218689,0.8648775815963745,0.9668024182319641
64,train,0.010845797011583804,0.872654139995575,0.870491623878479,0.9675332903862
64,val,0.01898129510227591,0.7777343988418579,0.6983957886695862,0.9279271960258484
65,train,0.010932629283807232,0.8714812397956848,0.8690682649612427,0.967771053314209
66,train,0.011242418842085565,0.8667895197868347,0.8642337322235107,0.9663116931915283
67,train,0.010513041842599017,0.8696380853652954,0.8696645498275757,0.9708919525146484
68,train,0.014796492314071022,0.814845860004425,0.8106517791748047,0.9483491778373718
69,train,0.012089905589968765,0.849530816078186,0.8470691442489624,0.9627906680107117
69,val,0.014659998094430193,0.81640625,0.7406978011131287,0.9396762847900391
70,train,0.011227948658527862,0.8614276051521301,0.860710620880127,0.9673108458518982
71,train,0.01025087271140384,0.8806970715522766,0.8775472640991211,0.9711102247238159
72,train,0.010266201197351991,0.877345860004425,0.8744149208068848,0.972058892250061
73,train,0.010338595640114022,0.8728216886520386,0.8706659078598022,0.9708408713340759
74,train,0.010710037183565843,0.8731568455696106,0.8717342615127563,0.9697801470756531
74,val,0.015378370822872967,0.822265625,0.7532241344451904,0.9356615543365479
75,train,0.01015407189816716,0.8771783113479614,0.875111997127533,0.9719815254211426
76,train,0.010139326380201224,0.8810321688652039,0.878220796585083,0.9710575342178345
77,train,0.011116551497486736,0.8629356622695923,0.8622106909751892,0.9666702747344971
78,train,0.010413586028449577,0.8719838857650757,0.8696224093437195,0.9706552028656006
79,train,0.009607412123268636,0.8879021406173706,0.8847486972808838,0.9746156930923462
79,val,0.01786469710059464,0.790234386920929,0.7281180620193481,0.9303513765335083
80,train,0.010366654663968421,0.8731568455696106,0.8714606761932373,0.969805121421814
81,train,0.009302722572301572,0.88974529504776,0.8861608505249023,0.975089430809021
82,train,0.009675769064195913,0.8860589861869812,0.8833358883857727,0.9734013080596924
83,train,0.010634566541141944,0.8724865913391113,0.8694059252738953,0.9706395864486694
84,train,0.009410170101668017,0.8907506465911865,0.8891111612319946,0.9754176139831543
84,val,0.016804440645501018,0.801953136920929,0.7366194725036621,0.9337600469589233
85,train,0.009244954831468755,0.8910858035087585,0.8895071148872375,0.975414514541626
86,train,0.00950963328212959,0.8840482831001282,0.8830898404121399,0.9757665395736694
87,train,0.008843322610357732,0.8981233239173889,0.8959054946899414,0.9761489629745483
88,train,0.008872653754682706,0.8982908725738525,0.8955600261688232,0.9774118065834045
89,train,0.010113544371378565,0.882205069065094,0.880457878112793,0.9726196527481079
89,val,0.0165629088296555,0.815234363079071,0.7351458072662354,0.9363174438476562
90,train,0.0097123785169131,0.884550929069519,0.8838592171669006,0.9740737676620483
91,train,0.00928584638428712,0.8827077746391296,0.8801891803741455,0.9761329889297485
92,train,0.008966257583459805,0.8947721123695374,0.892991304397583,0.9774383306503296
93,train,0.008223011730183865,0.9046581983566284,0.9019255638122559,0.9799351692199707
94,train,0.00891819106097815,0.8917560577392578,0.8908618688583374,0.9771374464035034
