epoch,stage,loss,accuracy,f1,auc
0,train,0.04113266314442292,0.33210456371307373,0.3243829607963562,0.6103160977363586
0,val,0.04554311032406986,0.26171875,0.20223957300186157,0.6249918937683105
1,train,0.033408082232638275,0.46012064814567566,0.4338817298412323,0.7270900011062622
1,val,0.036542686400935054,0.17421874403953552,0.2410397082567215,0.6586959362030029
2,train,0.03287959851863877,0.4641420841217041,0.44586989283561707,0.7312543392181396
2,val,0.03584226961247623,0.212890625,0.2607612609863281,0.6849249601364136
3,train,0.0321860168698486,0.4653150141239166,0.4400938153266907,0.7356332540512085
3,val,0.033568704244680704,0.583984375,0.40491992235183716,0.6849973201751709
4,train,0.031613725250032566,0.47754693031311035,0.4599132537841797,0.7418073415756226
4,val,0.03399700389709324,0.3316406309604645,0.31122341752052307,0.6764626502990723
5,train,0.031308157813932556,0.4772118031978607,0.4592515230178833,0.7469499111175537
5,val,0.03742229794152081,0.3531250059604645,0.3268621861934662,0.6890901327133179
6,train,0.03146212691835679,0.47922250628471375,0.4663809835910797,0.7455114126205444
6,val,0.03454750929959118,0.507031261920929,0.42807072401046753,0.6815893650054932
7,train,0.030796754755698964,0.4881032109260559,0.4730338454246521,0.7493054270744324
7,val,0.034484331496059895,0.318359375,0.3271074891090393,0.6841009855270386
8,train,0.02985597351920509,0.512734591960907,0.49022871255874634,0.7635558843612671
8,val,0.03697098940610886,0.22265625,0.34436357021331787,0.7047290205955505
9,train,0.030169995736340736,0.5214477181434631,0.5038559436798096,0.7724952697753906
9,val,0.033731289021670816,0.5648437738418579,0.42937177419662476,0.7309716939926147
10,train,0.029603463994593786,0.5373659729957581,0.5213199853897095,0.788262665271759
10,val,0.03704827814362943,0.31757813692092896,0.333013653755188,0.7029901146888733
11,train,0.02860924091200087,0.5638405084609985,0.5478885769844055,0.8041170835494995
11,val,0.02927230284549296,0.578906238079071,0.49183598160743713,0.7958564758300781
12,train,0.02581741327754454,0.6350536346435547,0.5890600681304932,0.8450877666473389
12,val,0.024492395203560592,0.655468761920929,0.4990418553352356,0.8664557933807373
13,train,0.023653142304027368,0.6776139140129089,0.6445317268371582,0.8686259984970093
13,val,0.02556728939525783,0.6253906488418579,0.5702541470527649,0.8490341305732727
14,train,0.022499419009717476,0.698223888874054,0.6699151992797852,0.8787586688995361
14,val,0.021251119929365812,0.710156261920929,0.5825942158699036,0.881240725517273
15,train,0.02224701310909945,0.7059316635131836,0.677614688873291,0.8811180591583252
15,val,0.02341676107607782,0.698046863079071,0.5861300230026245,0.8479995131492615
16,train,0.020708352781772296,0.7295576333999634,0.7041904926300049,0.8935366868972778
16,val,0.02558934309054166,0.6722656488418579,0.5932188034057617,0.8479220867156982
17,train,0.020993890610321277,0.7278820276260376,0.7063925266265869,0.8932861089706421
17,val,0.02518065427429974,0.638671875,0.598492443561554,0.8747042417526245
18,train,0.020091402227054012,0.7432975769042969,0.7246555685997009,0.900822639465332
18,val,0.024121131142601372,0.6839843988418579,0.5730077624320984,0.8790560960769653
19,train,0.01969045447560162,0.7360925078392029,0.7262992262840271,0.907248854637146
19,val,0.02049115434056148,0.744140625,0.6483175754547119,0.8906921744346619
20,train,0.020053456929429926,0.7381032109260559,0.7254927754402161,0.9055969715118408
20,val,0.018661505659110844,0.754687488079071,0.672545313835144,0.9022790193557739
21,train,0.019289815079310945,0.7496649026870728,0.7368455529212952,0.9109306335449219
21,val,0.020524583640508354,0.742968738079071,0.6857008934020996,0.9044443368911743
22,train,0.019320115576880226,0.7548592686653137,0.7416778206825256,0.9123134016990662
22,val,0.022860079852398484,0.7171875238418579,0.6522148847579956,0.8810254335403442
23,train,0.018243025858504524,0.7689343094825745,0.7544742822647095,0.9194591045379639
23,val,0.01917756290640682,0.7554687261581421,0.6599087119102478,0.9048884510993958
24,train,0.018162071639946573,0.767928957939148,0.7563347220420837,0.921826958656311
24,val,0.01795982525218278,0.775390625,0.693710446357727,0.9216412305831909
