epoch,stage,loss,accuracy,f1,auc
0,train,0.03494231461799496,0.48491957783699036,0.46383780241012573,0.7401659488677979
0,val,0.03147210606839508,0.5972656011581421,0.445163756608963,0.7760539054870605
1,train,0.026773776619348065,0.6340482831001282,0.6230262517929077,0.8515201210975647
1,val,0.02654262559954077,0.615234375,0.5388904809951782,0.8383029699325562
2,train,0.02458327545237605,0.6705763936042786,0.6618795394897461,0.874435544013977
2,val,0.02420908419881016,0.6937500238418579,0.5910490155220032,0.8712928295135498
3,train,0.02206477550814682,0.7076072096824646,0.7010887861251831,0.8969132900238037
3,val,0.023694248800165952,0.6812499761581421,0.5960278511047363,0.8827311992645264
4,train,0.020785515603606888,0.7252010703086853,0.7167738676071167,0.907926082611084
4,val,0.026134311640635132,0.630859375,0.5612778663635254,0.8743698000907898
5,train,0.019577816503257277,0.7449731826782227,0.7384073138237,0.9182931780815125
5,val,0.019426276232115923,0.7484375238418579,0.6487152576446533,0.9068076610565186
6,train,0.01829542548223411,0.7721179723739624,0.7632080316543579,0.9261331558227539
6,val,0.0211091956240125,0.723437488079071,0.6252281665802002,0.9074169397354126
7,train,0.017943203893687386,0.7654155492782593,0.7575253248214722,0.9297085404396057
7,val,0.023815980972722174,0.684374988079071,0.6164965629577637,0.9025760889053345
8,train,0.0169524866763013,0.7890415787696838,0.784301221370697,0.936625599861145
8,val,0.01923239085590467,0.747265636920929,0.6744551658630371,0.9172446131706238
9,train,0.016408983702913684,0.7965817451477051,0.7927491664886475,0.9416807889938354
9,val,0.02581271582748741,0.669140636920929,0.5907465219497681,0.9016333818435669
10,train,0.015439955677447626,0.8089812397956848,0.806481122970581,0.9480872750282288
10,val,0.02122649145312607,0.737500011920929,0.6433044075965881,0.9158744812011719
11,train,0.015933178420161113,0.8019437193870544,0.7993463277816772,0.943616509437561
11,val,0.01744913125876337,0.774218738079071,0.7040648460388184,0.9297828674316406
12,train,0.014424444211212464,0.8170241117477417,0.8105789422988892,0.951697587966919
12,val,0.021735211228951813,0.709765613079071,0.6172075867652893,0.9113205671310425
13,train,0.01408453710157494,0.8238940834999084,0.8212212920188904,0.9546551704406738
13,val,0.022757194249425083,0.7066406011581421,0.6188477277755737,0.912620484828949
14,train,0.013671908005772422,0.8356233239173889,0.8312423229217529,0.9559274911880493
14,val,0.017652557929977775,0.7789062261581421,0.6980829238891602,0.9320878386497498
15,train,0.01329387421782151,0.8339477181434631,0.8284448385238647,0.9577617049217224
15,val,0.015506790659856051,0.798828125,0.7271683812141418,0.9357885718345642
16,train,0.012715662807106332,0.8453418016433716,0.8406376838684082,0.9603458642959595
16,val,0.016782852460164577,0.7886718511581421,0.7098391056060791,0.9341491460800171
17,train,0.013179695882881934,0.8314343094825745,0.8275372982025146,0.9588472247123718
17,val,0.02007529392139986,0.751953125,0.6654770374298096,0.9215466976165771
18,train,0.012652198544356362,0.8493632674217224,0.8477391004562378,0.9618124961853027
18,val,0.02184265819378197,0.725781261920929,0.6371491551399231,0.9200409650802612
19,train,0.012470984210986793,0.8460120558738708,0.8432704210281372,0.9619646668434143
19,val,0.015400689747184514,0.807812511920929,0.7373393177986145,0.9381609559059143
20,train,0.012459549589716797,0.8468498587608337,0.844743013381958,0.9626321792602539
20,val,0.01750347544439137,0.784375011920929,0.6976267099380493,0.9329321384429932
21,train,0.011432879512015999,0.8617627620697021,0.8589379787445068,0.966871976852417
21,val,0.015318804112030193,0.8082031011581421,0.7349704504013062,0.9392871856689453
22,train,0.011697022791142918,0.8553954362869263,0.8527137637138367,0.966679573059082
22,val,0.015872328024124728,0.8023437261581421,0.7269044518470764,0.939292848110199
23,train,0.011978590768579662,0.8520442247390747,0.8502870798110962,0.9643335342407227
23,val,0.01676688148872927,0.794140636920929,0.7314711809158325,0.937316358089447
24,train,0.011262594819588252,0.859919548034668,0.8554592728614807,0.9672659635543823
24,val,0.019814400677569212,0.75390625,0.672999918460846,0.9245836734771729
25,train,0.011293927774372593,0.8584115505218506,0.8564715385437012,0.967254638671875
25,val,0.017538726050406694,0.782421886920929,0.7345719933509827,0.9337934255599976
26,train,0.0108237579694622,0.8711460828781128,0.8694690465927124,0.970170259475708
26,val,0.015094344108365475,0.8187500238418579,0.752671480178833,0.9421603679656982
27,train,0.011049753171079679,0.865449070930481,0.860028862953186,0.9682695865631104
27,val,0.015623252559453248,0.8082031011581421,0.7373970150947571,0.9394001960754395
28,train,0.011136297122812543,0.8619303107261658,0.8609836101531982,0.9684638977050781
28,val,0.01757637693081051,0.786328136920929,0.7259892225265503,0.9334619045257568
29,train,0.010052752567470154,0.8788539171218872,0.8755835294723511,0.9731838703155518
29,val,0.017596424848306924,0.794140636920929,0.6987186074256897,0.9345697164535522
30,train,0.011308350602799062,0.8617627620697021,0.8609708547592163,0.9675983786582947
30,val,0.018909753451589496,0.7691406011581421,0.6857138872146606,0.9315863847732544
31,train,0.011053572581137153,0.8671246767044067,0.8655257821083069,0.9691722393035889
31,val,0.015489103604340925,0.8128906488418579,0.7416846752166748,0.9409288167953491
32,train,0.010406158105457756,0.8733243942260742,0.8729128837585449,0.9715300798416138
32,val,0.01709042094880715,0.8003906011581421,0.7288135290145874,0.935630202293396
33,train,0.010488288318513625,0.8709785342216492,0.8709227442741394,0.9713071584701538
33,val,0.015102771227248013,0.8167968988418579,0.740718424320221,0.942106306552887
34,train,0.010036170542559739,0.8758378028869629,0.8729181885719299,0.9732108116149902
34,val,0.015644417091971265,0.8089843988418579,0.721036434173584,0.9431557655334473
35,train,0.009350345508712306,0.8907506465911865,0.8876560926437378,0.9766829609870911
35,val,0.01852443512179889,0.7890625,0.7115942239761353,0.9316302537918091
36,train,0.009999738356982415,0.8795241117477417,0.8793286085128784,0.9736477136611938
36,val,0.015921113482909276,0.8125,0.7248300313949585,0.9400277137756348
37,train,0.009907431835583324,0.8842158317565918,0.882371187210083,0.9738477468490601
37,val,0.016065446485299617,0.809374988079071,0.736116886138916,0.9378236532211304
38,train,0.00968674409400482,0.8828753232955933,0.8819783926010132,0.9751613140106201
38,val,0.016492927714716644,0.8070312738418579,0.7360600233078003,0.9372949004173279
39,train,0.009767556788984076,0.8775134086608887,0.8757752180099487,0.9743932485580444
39,val,0.015592035331064836,0.817578136920929,0.7440975904464722,0.9384143948554993
40,train,0.008892824858347149,0.88974529504776,0.8885383605957031,0.9782218337059021
40,val,0.01751164540182799,0.7964843511581421,0.7233990430831909,0.9330110549926758
41,train,0.009599066941172444,0.8862265348434448,0.8835103511810303,0.974283754825592
41,val,0.015931074414402245,0.813281238079071,0.7455646395683289,0.9403836131095886
42,train,0.009677888937893725,0.8793565630912781,0.8774764537811279,0.9743455052375793
42,val,0.015371499641332775,0.8167968988418579,0.7505711317062378,0.9418614506721497
43,train,0.008825392486033187,0.8930965065956116,0.8910690546035767,0.9789172410964966
43,val,0.015977761161047967,0.8187500238418579,0.7578296661376953,0.9402824640274048
44,train,0.009071471233260455,0.8917560577392578,0.8907901048660278,0.9781666398048401
44,val,0.016723009268753232,0.7972656488418579,0.738147497177124,0.9409640431404114
45,train,0.009259662582181973,0.8868967890739441,0.8845552206039429,0.9766207933425903
45,val,0.014980368257965893,0.8207031488418579,0.7432569265365601,0.9435176849365234
46,train,0.008995226970137203,0.8863940834999084,0.8857723474502563,0.977954626083374
46,val,0.016356392414309084,0.8101562261581421,0.7471982836723328,0.9399919509887695
47,train,0.008376896567393004,0.8986260294914246,0.8968773484230042,0.9806613922119141
47,val,0.015429225232219323,0.8277343511581421,0.7610255479812622,0.9457162618637085
48,train,0.00859076208147862,0.8971179723739624,0.8952820301055908,0.9788250923156738
48,val,0.016662406187970193,0.8101562261581421,0.7263689041137695,0.9399730563163757
49,train,0.008955996171458957,0.8863940834999084,0.8879144787788391,0.9777156114578247
49,val,0.019946381659246983,0.77734375,0.7202006578445435,0.9347472786903381
50,train,0.008690803394161025,0.8905830979347229,0.8878055810928345,0.9790802001953125
50,val,0.016360912297386676,0.8207031488418579,0.7411113977432251,0.9417104721069336
51,train,0.00878982565393197,0.894939661026001,0.8943139314651489,0.9781252145767212
51,val,0.017186551168560982,0.799609363079071,0.7435415983200073,0.9407778978347778
52,train,0.007989945488759684,0.8991286754608154,0.8983535170555115,0.9818337559700012
52,val,0.016828583856113254,0.8109375238418579,0.748340904712677,0.9409182071685791
53,train,0.008013436486495124,0.9011394381523132,0.8999690413475037,0.9815899133682251
53,val,0.01651418781839311,0.809374988079071,0.7379281520843506,0.9392257928848267
54,train,0.008288492080967763,0.8966152667999268,0.8964739441871643,0.9811732172966003
54,val,0.015549450024263934,0.817578136920929,0.748184084892273,0.9438940286636353
55,train,0.00848072954770627,0.8959450125694275,0.8955321311950684,0.9801461696624756
55,val,0.017313282715622335,0.8046875,0.7282298803329468,0.9352584481239319
56,train,0.009137307065251924,0.8872318863868713,0.8855543732643127,0.9771547317504883
